Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt
0,0,0,0,1569,0,0,1569,0,1,2,0,1,1,1,7,0,1,2,Attchd,2007.0
0,1,0,0,1246,1044,0,2290,0,0,2,0,4,2,2,11,0,0,,Detchd,1971.0
0,0,0,0,1310,1140,0,2450,1,0,2,1,3,1,1,7,0,1,2,Attchd,1998.0
0,2,0,0,1144,0,0,1144,1,0,1,1,3,1,2,6,0,0,,Detchd,1962.0
0,1,0,0,1844,0,0,1844,1,0,2,0,3,1,1,7,0,1,2,Attchd,1969.0
0,1,0,0,708,708,0,1416,0,0,2,1,3,1,2,7,0,1,2,Attchd,1968.0
0,2,0,0,1069,0,0,1069,0,0,2,0,2,1,2,4,0,1,3,Attchd,1977.0
0,0,0,0,848,0,0,848,1,0,1,0,1,1,1,3,0,0,,Attchd,2003.0
0,2,0,0,1575,626,0,2201,0,0,2,0,4,1,1,8,0,1,1,Attchd,1966.0
0,2,0,0,1344,0,0,1344,1,0,1,0,2,1,2,6,1,1,2,Detchd,1970.0
0,0,0,0,1252,0,0,1252,0,0,1,0,3,1,1,7,0,0,,Detchd,1960.0
0,0,0,0,1223,904,0,2127,1,0,2,1,3,1,1,5,0,2,2,Attchd,1994.0
0,2,0,1,1048,510,0,1558,1,0,1,1,3,1,2,6,0,1,2,Attchd,1962.0
0,2,0,0,804,0,0,804,1,0,1,0,2,1,1,4,0,2,1,Attchd,1940.0
0,0,0,0,1440,0,0,1440,0,0,2,0,3,1,1,7,0,1,2,Attchd,1981.0
0,0,0,0,734,1104,0,1838,0,0,2,1,4,1,2,7,0,1,1,BuiltIn,2005.0
0,2,0,0,958,0,0,958,0,0,2,0,2,1,2,5,0,0,,Attchd,1976.0
0,2,0,0,968,0,0,968,0,0,2,0,4,1,2,5,0,0,,Detchd,1928.0
0,0,0,0,962,830,0,1792,1,0,2,1,3,1,2,8,0,1,2,Attchd,2000.0
0,3,0,0,1126,0,0,1126,1,0,2,0,3,1,2,5,0,1,1,Attchd,1977.0
0,2,0,0,1537,0,0,1537,1,0,1,1,3,1,1,7,0,1,1,Attchd,1962.0
0,2,0,0,864,0,0,864,0,0,1,0,3,1,2,5,0,0,,Detchd,1974.0
0,0,0,0,1932,0,0,1932,1,0,2,0,2,1,0,7,0,1,1,Attchd,2008.0
0,2,0,1,1236,0,0,1236,1,0,1,0,2,1,2,6,0,0,,Attchd,1957.0
0,2,0,0,1040,685,0,1725,0,0,2,1,3,1,2,6,0,1,2,Attchd,1979.0
0,3,0,0,1423,748,384,2555,0,0,2,0,3,1,2,11,1,1,1,Detchd,1993.0
0,0,0,0,848,0,0,848,1,0,1,0,1,1,1,3,0,1,2,Attchd,2004.0
0,0,0,0,1026,981,0,2007,1,0,2,1,3,1,0,10,0,1,0,Attchd,2008.0
Grav,3,1,2,952,0,0,952,0,0,1,0,2,1,3,4,0,1,1,Detchd,1916.0
0,0,0,0,1422,0,0,1422,0,0,2,0,3,1,1,7,0,0,,Attchd,2004.0
0,1,0,0,913,0,0,913,1,0,1,0,3,1,2,6,0,0,,Detchd,1990.0
0,2,0,0,1188,0,0,1188,0,0,1,0,3,1,2,6,0,0,,Attchd,1962.0
0,0,0,0,1220,870,0,2090,1,0,2,1,3,1,1,8,0,1,2,Attchd,1995.0
0,1,1,0,796,550,0,1346,0,0,1,1,2,1,2,6,2,0,,Detchd,1950.0
0,0,0,0,630,0,0,630,1,0,1,0,1,1,0,3,0,0,,,
0,2,0,0,896,896,0,1792,0,0,2,2,4,2,2,8,0,0,,,
0,0,0,0,1578,0,0,1578,0,0,2,0,3,1,0,7,0,1,1,Attchd,2008.0
0,1,0,0,1072,0,0,1072,1,0,1,0,2,1,2,5,0,0,,Basment,2005.0
0,0,0,0,1140,0,0,1140,0,0,1,0,3,1,2,6,0,0,,,
0,0,0,0,1221,0,0,1221,1,0,2,0,2,1,1,6,0,0,,Attchd,2004.0
0,0,0,0,953,694,0,1647,0,0,2,1,3,1,2,7,0,1,2,Attchd,1999.0
0,2,0,0,2073,0,0,2073,1,0,2,0,3,1,2,7,1,2,2,Attchd,1978.0
0,0,0,0,1188,1152,0,2340,0,0,2,0,4,1,1,9,0,2,1,Attchd,1941.0
0,1,0,1,1078,0,0,1078,1,0,1,0,2,1,1,5,0,0,,Attchd,1950.0
0,1,0,0,1256,0,0,1256,1,0,1,1,3,1,2,6,0,0,,Attchd,1965.0
